Bujur,Lintang,FAA,Elevation_m,UTM_X,UTM_Y
124.007366,-1.866994,124.495,7.6066194,612041.3060555657,9793608.24231402
124.081648,-1.738638,124.498,-55.074615,620312.4827359321,9807793.210453551
122.1022635,-1.1698947,124.5,803.77686,400120.97720061307,9870675.32756356
121.8225322,-1.3381509,124.5,347.15466,369003.5343824126,9852062.411985235
123.993335,-1.854983,124.515,-31.140772,610481.3389910022,9794936.921074385
124.007866,-1.867426,124.516,9.636402,612096.895464148,9793560.453533642
123.963164,-1.829192,124.528,-73.30716,607126.8590229787,9797789.89075393
121.9746565,-1.337454,124.53,554.849,385929.69236791605,9852147.0526481
123.992835,-1.854555,124.536,-31.98312,610425.7486172122,9794984.266775304
124.008365,-1.867857,124.537,7.9477825,612152.3736776805,9793512.775334718
121.5690204,-1.1647404,124.54,151.15202,340783.82707818446,9871220.590231512
121.8363165,-1.5043677,124.54,679.24384,370546.5464525401,9833687.268926384
122.1003078,-1.3363055,124.54,808.2323,399909.6925145821,9852279.49502421
122.2500772,-1.001758,124.55,625.6775,416562.6400924025,9889265.981901858
124.05228,-1.905514,124.55,-54.32228,617034.7106626636,9789346.931336168
123.992334,-1.854126,124.557,-32.764618,610370.0470471065,9795031.723056108
124.008865,-1.868288,124.559,6.727968,612207.9630999195,9793465.097041262
123.963667,-1.829622,124.563,-72.977936,607182.7844197215,9797742.325559594
124.082164,-1.739083,124.564,-56.0727,620369.8564452165,9807743.982420787
121.821791,-1.3381463,124.57,345.80933,368921.0619541654,9852062.880936112
123.991833,-1.853697,124.579,-33.354527,610314.345452485,9795079.17930648
121.1653469,-1.666932,124.58,686.4885,295899.80279758584,9815658.326692829
121.6398602,-1.0041861,124.58,1437.4817,348659.2811409177,9888975.663899248
124.009365,-1.868719,124.582,6.1845465,612263.5524973052,9793417.418717036
120.9081547,-1.5011562,124.59,1150.3947,267257.3559754442,9833965.414238058
121.9754115,-1.3374563,124.59,576.1501,386013.6958530766,9852146.833465757
123.96417,-1.830053,124.596,-72.66628,607238.7097326939,9797694.649788337
123.991331,-1.853269,124.601,-33.990864,610258.532537613,9795126.52504085
124.051781,-1.905085,124.605,-52.34398,616979.2345058087,9789394.391171008
124.009865,-1.86915,124.606,5.86124,612319.1418698351,9793369.740362028
121.5697608,-1.1647335,124.61,159.28368,340866.2235999977,9871221.39496013
122.5878438,-0.9994573,124.61,1468.7611,454143.8670183139,9889526.94908956
122.3299248,-1.1681512,124.62,846.0306,425451.0901011314,9870875.126992043
123.99083,-1.85284,124.624,-34.66929,610202.8308940048,9795173.981230363
123.964673,-1.830483,124.627,-72.31197,607294.6350806702,9797647.084533935
124.082679,-1.739528,124.629,-57.20837,620427.1188862054,9807694.754419096
121.8210497,-1.3381414,124.63,344.756,368838.57836075546,9852063.38302323
121.9469996,-0.3540625,124.63,-0.101467565,382823.0012221223,9960858.796128808
124.010365,-1.86958,124.63,8.143248,612374.7312811102,9793322.17252472
123.990328,-1.852412,124.647,-35.444126,610147.0179302278,9795221.32690384
121.9761666,-1.3374593,124.65,607.4547,386097.7104767226,9852146.53687844
124.010866,-1.870009,124.655,10.973859,612430.4319647534,9793274.715141106
123.965176,-1.830914,124.657,-71.99601,607350.5603447733,9797599.408702556
124.051282,-1.904656,124.658,-50.26994,616923.7583238693,9789441.850974305
121.8738281,-1.1638489,124.66,839.1178,374702.8274209857,9871334.53594378
121.5705011,-1.1647266,124.67,167.81511,340948.6089667792,9871222.199660938
122.0995655,-1.3363235,124.67,822.279,399827.1059053318,9852277.474967144
123.989826,-1.851983,124.67,-36.15771,610091.2050037498,9795268.783094645
121.8355664,-1.5043792,124.68,697.0012,370463.0910421845,9833685.953038355
124.011367,-1.870438,124.68,11.39266,612486.1326236933,9793227.257726654
123.965679,-1.831345,124.685,-71.73766,607406.4855844086,9797551.732841091
120.8055663,-1.6657027,124.69,954.6478,255856.9671619299,9815753.32975392
123.989324,-1.851554,124.693,-36.90807,610035.3920527586,9795316.239254983
124.083195,-1.739974,124.693,-58.32959,620484.4924833993,9807645.415769951
121.8203085,-1.3381362,124.7,352.09256,368756.1058558342,9852063.918257313
124.011867,-1.870868,124.705,10.6549015,612541.7219607044,9793179.689796949
124.050782,-1.904228,124.709,-48.085506,616868.1708167635,9789489.20026391
121.9769217,-1.3374626,124.71,651.4171,386181.7250940895,9852146.207100907
123.966182,-1.831776,124.711,-71.49581,607462.4107995796,9797504.056949528
123.988822,-1.851126,124.716,-37.862617,609979.5790156244,9795363.584837122
124.012368,-1.871297,124.731,9.424832,612597.4225701774,9793132.232320815
123.966685,-1.832207,124.737,-71.27674,607518.3359902698,9797456.38102786
123.98832,-1.850697,124.738,-38.867878,609923.7660156675,9795411.040936572
121.7086252,-1.6627551,124.74,1430.2324,356350.19431391417,9816168.104947891
121.5712413,-1.1647202,124.74,170.62589,341030.9832065755,9871222.949051404
124.083711,-1.740419,124.749,-59.3948,620541.8661196881,9807596.187638946
124.012868,-1.871726,124.757,9.858716,612653.0119214784,9793084.774878046
124.050283,-1.903799,124.759,-45.78475,616812.6945847131,9789536.660004118
123.967188,-1.832638,124.761,-71.100204,607574.2611564825,9797408.70507607
123.987817,-1.850268,124.761,-39.771385,609867.8417572727,9795458.497067511
122.102979,-1.1699012,124.77,841.0609,400200.5880029894,9870674.634486422
121.8195673,-1.3381308,124.77,362.8661,368673.63331783866,9852064.475577611
121.9776769,-1.3374662,124.78,683.27246,386265.7508314243,9852145.84413782
123.987314,-1.849839,124.783,-40.73415,609811.9174743624,9795505.953167938
124.013368,-1.872156,124.783,9.430345,612708.6011841923,9793037.206855886
123.967691,-1.833069,124.785,-70.93822,607630.1862982098,9797361.029094152
122.0988231,-1.3363417,124.79,837.3548,399744.5081626224,9852275.432771333
122.587113,-0.9994903,124.8,1476.2463,454062.5579026466,9889523.291280024
122.2508185,-1.0017656,124.8,684.68555,416645.122992646,9889265.160664918
123.986811,-1.84941,124.803,-41.78777,609755.9931669445,9795553.409237858
124.084227,-1.740865,124.804,-60.419662,620599.2396680901,9807546.8489242
123.968194,-1.833501,124.806,-70.71726,607686.1113556725,9797313.242535053
124.049783,-1.903371,124.807,-43.43685,616757.1070275817,9789584.009230604
124.013867,-1.872586,124.809,7.8288445,612764.0791886712,9792989.638867214
121.5719813,-1.1647143,124.82,168.6862,341113.3351906808,9871223.643125948
121.8348165,-1.5043906,124.82,706.0729,370379.6578564799,9833684.648188204
121.6390726,-1.00418,124.82,1455.4026,348571.62920731935,9888976.301842274
123.986308,-1.848981,124.823,-42.78315,609700.0688350239,9795600.865277285
123.968696,-1.833933,124.827,-70.49434,607741.9251542297,9797265.456005955
124.014367,-1.873016,124.835,6.939358,612819.6684017754,9792942.07078342
123.05644,-0.734017,124.837,521.4678,506279.84801761305,9918868.98295216
121.9784319,-1.3374702,124.84,675.54614,386349.7543145206,9852145.43692046
121.8188263,-1.338125,124.84,373.52628,368591.1829897964,9852065.077105723
123.985804,-1.848552,124.843,-43.709175,609644.0332446239,9795648.321347969
123.969198,-1.834365,124.847,-70.27067,607797.738928216,9797217.669446755
124.049283,-1.902943,124.852,-41.02812,616701.5194454637,9789631.35842553
124.084743,-1.74131,124.857,-61.50554,620656.6132556715,9807497.6207276
120.9089109,-1.5011433,124.86,1149.5901,267341.5284254339,9833966.921570368
123.985301,-1.848123,124.861,-44.62452,609588.1088637062,9795695.777326392
124.014866,-1.873447,124.861,6.97535,612875.1462926382,9792894.392184531
123.9697,-1.834797,124.865,-69.98157,607853.5526776261,9797169.882857436
123.984798,-1.847694,124.879,-45.548138,609532.1844582955,9795743.233274356
123.970203,-1.83523,124.881,-69.716,607909.4775767896,9797121.985630555
124.015365,-1.873877,124.887,6.5486865,612930.6242226764,9792846.824103504
121.5727213,-1.1647087,124.89,167.0266,341195.6871652582,9871224.30400892
122.0998526,-0.3964028,124.89,14.964931,399834.3645876283,9956180.129224192
124.048783,-1.902515,124.895,-38.514896,616645.9318383614,9789678.707588904
123.970705,-1.835662,124.897,-69.47479,607965.2912769739,9797074.198980903
123.984295,-1.847264,124.897,-46.481926,609476.2600896327,9795790.799739456
121.9791869,-1.3374745,124.9,667.6774,386433.7577912887,9852144.99651297
124.085259,-1.741755,124.908,-62.518284,620713.9868189122,9807448.392498195
122.0980805,-1.3363598,124.91,853.89655,399661.88814839337,9852273.401595997
121.8180853,-1.3381192,124.91,384.07074,368508.7326392638,9852065.678609258
121.9477162,-0.354214,124.91,3.068538,382902.7547984124,9960842.057032345
123.971208,-1.836093,124.911,-69.138725,608021.2162468862,9797026.522787824
123.983791,-1.846835,124.913,-47.37102,609420.2244011981,9795838.255688071
124.015864,-1.874307,124.913,6.493158,612986.1021279067,9792799.255991692
121.8730863,-1.1638491,124.92,870.7038,374620.2845283538,9871334.48086436
123.971711,-1.836524,124.925,-68.75832,608077.1411922663,9796978.846564528
123.983288,-1.846406,124.928,-48.276806,609364.2999223027,9795885.711544655
122.3291985,-1.1681791,124.93,867.669,425370.28295106185,9870872.02370052
124.048284,-1.902088,124.936,-36.07038,616590.4553719067,9789725.946103334
123.972214,-1.836955,124.937,-68.36917,608133.0661131175,9796931.170310998
124.016364,-1.874736,124.938,10.28598,613041.6913058683,9792751.79833323
123.982785,-1.845976,124.939,-49.22772,609308.375480031,9795933.277918356
123.3038036,-1.8257867,124.94,-66.557014,533788.845810153,9798192.17197832
123.972718,-1.837385,124.948,-67.915184,608189.1023038516,9796883.604513869
123.982282,-1.845547,124.95,-50.225235,609252.4509521578,9795980.7337141
123.973221,-1.837815,124.958,-67.322975,608245.0272358824,9796836.038747026
124.085776,-1.742201,124.958,-63.460148,620771.4715380474,9807399.053620856
123.981779,-1.845118,124.959,-51.22305,609196.5263998332,9796028.18947945
121.8340668,-1.5044018,124.96,715.3214,370296.2468895078,9833683.36543134
121.9799418,-1.3374793,124.96,654.50287,386517.75014464086,9852144.50080109
124.016863,-1.875165,124.963,12.375516,613097.1692257191,9792704.340708503
123.973725,-1.838245,124.967,-66.7085,608301.0633776784,9796788.47288931
123.981276,-1.844689,124.967,-52.26182,609140.6018230537,9796075.645214416
121.573461,-1.1647031,124.97,166.23114,341278.0057274564,9871224.964852946
123.974229,-1.838675,124.974,-66.08374,608357.0994949929,9796740.90700126
123.980772,-1.84426,124.975,-53.332275,609084.5659877465,9796123.100980291
124.047784,-1.90166,124.976,-33.607506,616534.8677149133,9789773.295203712
121.8173444,-1.3381135,124.98,393.98712,368426.2933984137,9852066.269038144
123.974733,-1.839104,124.981,-65.348045,608413.1356481826,9796693.45163013
123.980269,-1.84383,124.981,-54.387684,609028.6414229316,9796170.667201929
123.979766,-1.843401,124.986,-55.4871,608972.716772768,9796218.122845748
124.017363,-1.875594,124.986,12.772357,613152.7583542003,9792656.882988349
123.975236,-1.839534,124.987,-64.55152,608469.0604823718,9796645.885742186
122.586382,-0.9995229,124.99,1480.7913,453981.22652332135,9889519.67766223
123.97574,-1.839963,124.991,-63.738667,608525.0965867189,9796598.430310434
123.979263,-1.842971,124.991,-56.619064,608916.7921589479,9796265.68900664
123.976244,-1.840393,124.994,-62.80574,608581.132606157,9796550.864301028
123.97876,-1.842541,124.994,-57.692226,608860.8675206075,9796313.255137172
123.976748,-1.840822,124.996,-61.84882,608637.1686616314,9796503.408808565
123.978258,-1.842111,124.996,-58.75785,608805.0540918848,9796360.821176296
123.977755,-1.841681,124.997,-59.839447,608749.1294045344,9796408.38724618
123.977251,-1.841252,124.998,-60.87395,608693.0933979432,9796455.842799356
121.7079014,-1.6627796,125.0,1367.9802,356269.6683869843,9816165.343558071
124.086293,-1.742646,125.006,-64.35327,620828.9562964677,9807349.825261597
124.017862,-1.876023,125.008,12.177552,613208.2362245772,9792609.425302
121.6382852,-1.0041733,125.01,1464.226,348483.9994748835,9888977.006110957
124.047285,-1.901232,125.015,-31.190178,616479.3912657383,9789820.644205112
122.0973377,-1.3363779,125.02,872.2853,399579.245866678,9852271.37038668
121.9806965,-1.3374849,125.03,641.3491,386601.72026206943,9852143.91661578
124.018362,-1.876451,125.03,12.721623,613263.8253679061,9792562.07806888
121.5742006,-1.1646977,125.05,165.78265,341360.3131458712,9871225.603556322
124.046786,-1.900803,125.051,-28.867016,616423.9148586215,9789868.103724902
124.018862,-1.876879,125.052,13.727934,613319.414486562,9792514.730804889
124.08681,-1.743091,125.053,-65.217865,620886.4410305192,9807300.596869398
122.1036943,-1.169908,125.06,877.7888,400280.176546813,9870673.908218917
121.8166037,-1.338108,125.06,401.6164,368343.8763994556,9852066.83734231
122.2515592,-1.0017726,125.06,716.2689,416727.5391027519,9889264.405718276
124.019362,-1.877307,125.074,14.715379,613375.0035805427,9792467.383510008
124.046287,-1.900375,125.086,-26.695185,616368.4383595203,9789915.452663474
121.1645966,-1.6669392,125.09,654.42725,295816.30599451484,9815657.452641305
121.981451,-1.3374912,125.09,621.9783,386685.668138939,9852143.25501194
124.019861,-1.877735,125.095,14.39646,613430.4814165331,9792420.036249116
124.087327,-1.743536,125.099,-65.999695,620943.9257401935,9807251.368444256
121.8333172,-1.5044128,125.1,723.31195,370212.8470152405,9833682.10476185
120.8062988,-1.6657026,125.11,957.157,255938.5019235345,9815753.43161824
124.020361,-1.878163,125.115,14.554136,613486.0704611581,9792372.688892482
124.045788,-1.899947,125.119,-24.536283,616312.961835484,9789962.801570658
120.9096674,-1.5011305,125.12,1141.5397,267425.7342396679,9833968.417843562
121.5749399,-1.1646928,125.13,172.76982,341442.58717992966,9871226.186938357
121.8158631,-1.3381024,125.13,409.23035,368261.4704995357,9852067.416682716
124.020861,-1.878592,125.135,14.797676,613541.6594165157,9792325.230956065
122.0965946,-1.3363958,125.14,898.64703,399496.5701834321,9852269.361248156
124.087845,-1.743981,125.144,-66.72868,621001.521669395,9807202.139921864
124.04529,-1.899518,125.148,-22.85166,616257.5965862008,9790010.260928938
121.9822053,-1.3374981,125.15,601.1517,386769.5937706193,9852142.527044466
124.02136,-1.87902,125.155,19.096191,613597.1371784278,9792277.883602588
121.637498,-1.0041658,125.17,1473.012,348396.391934351,9888977.798817744
121.948433,-0.3543659,125.17,13.804092,382982.530617844,9960825.273720443
124.021859,-1.879449,125.173,22.287254,613652.6148509894,9792230.425669365
124.044792,-1.89909,125.175,-21.317337,616202.2312451113,9790057.60970618
121.8723444,-1.1638493,125.18,893.8066,374537.7304872012,9871334.425758757
122.5856509,-0.9995548,125.18,1485.333,453899.8840022101,9889516.141397564
124.088362,-1.744426,125.189,-67.38956,621059.0063302907,9807152.911430744
124.022358,-1.879878,125.192,24.46469,613708.0924987696,9792182.96770525
121.8151226,-1.3380967,125.2,413.01175,368179.07569863385,9852068.007059371
124.044295,-1.898661,125.201,-20.256042,616146.977178727,9790105.068934692
124.022858,-1.880306,125.209,26.380865,613763.6814197827,9792135.620194005
121.5756791,-1.1646885,125.21,179.78389,341524.8500925616,9871226.70395389
121.9829595,-1.3375055,125.22,582.7504,386853.50827874936,9852141.743772851
124.043797,-1.898232,125.225,-19.229313,616091.611854526,9790152.528199144
124.023357,-1.880733,125.227,27.118793,613819.1591476471,9792088.383265954
124.088879,-1.744872,125.232,-67.96103,621116.4909028118,9807103.572355503
122.3284723,-1.1682068,125.24,884.4473,425289.4869112276,9870868.942497471
121.8325678,-1.5044234,125.24,731.36096,370129.46934783633,9833680.888296498
124.023857,-1.881161,125.243,27.396257,613874.7480192801,9792041.035692818
124.0433,-1.897804,125.248,-18.117271,616036.3576715342,9790199.87681556
121.7071775,-1.6628014,125.25,1317.6395,356189.13111783727,9816162.880639888
122.0958512,-1.3364134,125.25,925.69025,399413.8610945356,9852267.38523486
124.024357,-1.881587,125.259,30.90213,613930.3369959907,9791993.90918667
124.042802,-1.897376,125.269,-17.115494,615980.9922308073,9790247.22546788
124.024858,-1.882014,125.275,40.665554,613986.0371164243,9791946.672035232
124.089396,-1.745318,125.276,-68.47404,621173.9754508365,9807054.233247232
121.9837134,-1.3375134,125.28,565.90753,386937.3894108118,9852140.905187933
121.8143822,-1.3380906,125.28,416.68915,368096.69198071177,9852068.641638638
124.042304,-1.896948,125.288,-16.411915,615925.626765203,9790294.57408898
124.025358,-1.88244,125.29,51.638138,614041.6260439871,9791899.545467142
121.5764181,-1.1646847,125.3,183.73726,341607.0907494889,9871227.165653858
124.025858,-1.882866,125.304,62.625202,614097.2149469922,9791852.418868097
124.041806,-1.89652,125.307,-15.436702,615870.2612747262,9790341.922678877
122.2522995,-1.0017786,125.31,747.5437,416809.9106662413,9889263.761282964
124.026357,-1.883293,125.317,60.51734,614152.6925271663,9791805.181754516
124.089913,-1.745764,125.319,-68.93299,621231.459974365,9807004.894105911
124.041308,-1.896093,125.323,-14.142498,615814.8956929005,9790389.160687972
122.1044096,-1.1699151,125.33,899.3913,400359.7650852029,9870673.14876818
122.0991408,-0.3962563,125.33,15.76141,399755.1493421383,9956196.31528466
124.026857,-1.883719,125.33,60.857414,614208.2813810104,9791758.055093557
124.04081,-1.895666,125.338,-12.557572,615759.5300863034,9790436.398665918
121.9844672,-1.3375216,125.34,549.26776,387021.2594101276,9852140.033408606
124.027356,-1.884145,125.342,63.65017,614263.758977117,9791710.928467194
121.813642,-1.3380845,125.35,421.05582,368014.330493988,9852069.276204148
121.6367108,-1.0041577,125.35,1462.5231,348308.7843369533,9888978.657841085
124.040312,-1.895239,125.352,-10.952029,615704.1644549452,9790483.636612725
124.027855,-1.884572,125.353,67.0844,614319.2364834445,9791663.691260813
122.0951077,-1.3364306,125.36,964.6718,399331.140847624,9852265.45340943
124.090431,-1.746211,125.362,-69.26437,621289.0556531429,9806955.444315815
124.028354,-1.884998,125.364,72.065216,614374.714030389,9791616.564572608
124.039814,-1.894812,125.365,-9.091997,615648.7987988256,9790530.874528404
122.5849198,-0.9995859,125.37,1489.5972,453818.5414639521,9889512.693540778
124.028853,-1.885424,125.373,76.892975,614430.1915527681,9791569.43785348
124.039316,-1.894385,125.376,-6.977478,615593.4331179551,9790578.112412965
121.5771571,-1.1646812,125.38,186.86395,341689.3313968672,9871227.59416253
120.9104241,-1.5011181,125.38,1129.6454,267509.96231867257,9833969.86986556
121.8318184,-1.5044334,125.38,714.1903,370046.09162338456,9833679.738134207
124.029352,-1.88585,125.382,73.318726,614485.6690505799,9791522.311103417
124.038818,-1.893958,125.386,-5.0514607,615538.067412333,9790625.35026642
124.02985,-1.886277,125.391,61.883297,614541.0352252815,9791475.073839031
124.038319,-1.893532,125.395,-3.2221007,615482.59038281,9790672.4776059
124.030348,-1.886704,125.398,53.356865,614596.4013753323,9791427.836543744
121.9852208,-1.33753,125.4,533.051,387105.10714588425,9852139.139485115
124.037821,-1.893105,125.403,-1.2925867,615427.2246277425,9790719.715397146
124.030846,-1.887131,125.404,47.735783,614651.7675007241,9791380.599217547
124.090948,-1.746658,125.405,-69.517784,621346.5400634344,9806905.994557085
124.031344,-1.887559,125.41,40.702034,614707.1335359004,9791333.251311185
124.037323,-1.892679,125.41,0.27869347,615371.8587818306,9790766.84260786
124.031842,-1.887986,125.415,27.400782,614762.4996119103,9791286.013923112
124.036825,-1.892252,125.415,0.50893086,615316.4929773473,9790814.080336986
124.03234,-1.888413,125.419,14.865056,614817.8656632492,9791238.776504096
124.036326,-1.891826,125.419,0.46662208,615261.0158491314,9790861.207552064
121.8129018,-1.3380788,125.42,425.65167,367931.969006098,9852069.866523346
124.032838,-1.88884,125.422,8.757893,614873.2316899064,9791191.539054122
124.035828,-1.891399,125.423,0.50639564,615205.6499952426,9790908.445219068
124.033336,-1.889267,125.424,5.3620377,614928.5976918826,9791144.301573183
124.035329,-1.890973,125.425,0.28710237,615150.1728177052,9790955.572371988
124.033834,-1.889694,125.426,1.9693571,614983.9636691671,9791097.064061267
124.034831,-1.890546,125.426,0.100601375,615094.8069144307,9791002.80997691
124.034333,-1.89012,125.427,-0.016333897,615039.4409206243,9791049.937001474
124.091466,-1.747104,125.448,-69.75839,621404.1357571942,9806856.65525185
121.5778959,-1.1646781,125.47,193.23035,341771.54978294193,9871227.978412226
122.0943638,-1.3364475,125.47,1003.95984,399248.3760690421,9852263.55470512
121.9859741,-1.3375386,125.47,516.59515,387188.9214918499,9852138.2234129
121.8716026,-1.1638514,125.48,884.9767,374455.1876363192,9871334.160586933
124.091985,-1.747551,125.491,-69.90412,621461.8426060104,9806807.205297507
121.7064536,-1.6628212,125.5,1281.9338,356108.5936825123,9816160.63880936
121.8121619,-1.3380734,125.5,427.7069,367849.6408923747,9852070.423667816
121.8310693,-1.5044427,125.53,694.5365,369962.7472139237,9833678.665348312
121.9867271,-1.3375472,125.53,498.79874,387272.70243891736,9852137.307301609
124.092503,-1.747997,125.535,-69.920395,621519.4382506356,9806757.865925811
120.8070313,-1.6657035,125.55,960.0198,256020.0367681433,9815753.422839755
122.3277463,-1.1682343,125.56,900.8734,425208.7131075688,9870865.883385582
121.5786348,-1.1646753,125.56,202.42072,341853.7792881081,9871228.329476325
122.5841888,-0.999617,125.56,1493.8116,453737.2100457841,9889509.245666653
122.2530393,-1.001784,125.56,723.3685,416892.2265665492,9889263.183140485
123.3044569,-1.8257642,125.57,-66.2696,533861.5065337324,9798194.646676673
121.8114223,-1.3380687,125.57,426.76492,367767.3461742864,9852070.90341573
121.6359238,-1.0041489,125.57,1452.0787,348221.1989359504,9888979.594246522
122.0936198,-1.3364638,125.58,1047.2173,399165.6001241577,9852261.722297592
124.093022,-1.748444,125.58,-70.02289,621577.1450502037,9806708.415904852
121.9874798,-1.3375559,125.59,481.11313,387356.4499916856,9852136.380096473
122.0984295,-0.3961093,125.59,14.418048,399675.98971601896,9956212.556622673
122.1051251,-1.1699224,125.61,892.0406,400439.3758677349,9870672.36719574
121.163846,-1.6669457,125.62,630.3495,295732.77569896774,9815656.65593774
124.093541,-1.74889,125.626,-70.08288,621634.8518895099,9806659.076401848
120.9111809,-1.5011062,125.65,1123.7034,267594.20154181233,9833971.266565297
121.9882322,-1.3375648,125.65,487.9776,387440.16415473726,9852135.430742728
121.8106828,-1.3380646,125.65,427.53806,367685.0625927711,9852071.31681173
121.5793735,-1.1646728,125.66,209.7814,341935.98652638216,9871228.64733801
121.8303202,-1.5044515,125.67,673.51514,369879.4027531877,9833677.647810215
124.09406,-1.749337,125.673,-70.082146,621692.558639794,9806609.626314176
122.0928755,-1.3364797,125.69,1091.8256,399082.7907692653,9852259.934069743
121.9889842,-1.3375739,125.72,495.7007,387523.8338018701,9852134.459235843
121.8099435,-1.3380608,125.72,435.10388,367602.8012586937,9852071.697027557
124.09458,-1.749783,125.721,-70.12544,621750.3766737237,9806560.286679571
122.5834578,-0.9996478,125.74,1495.3318,453655.87861737446,9889505.830933774
121.7057298,-1.6628404,125.75,1251.5654,356028.0673079252,9816158.463290907
121.580112,-1.1646705,125.76,212.4262,342018.17149220273,9871228.943053808
121.6351368,-1.0041393,125.76,1433.4062,348133.61346872826,9888980.619081048
121.8708612,-1.1638529,125.77,876.12164,374372.689247385,9871333.961742343
124.095099,-1.75023,125.771,-70.1986,621808.0833746996,9806510.83652509
121.9897359,-1.3375832,125.78,508.69003,387607.470059325,9852133.465580449
122.0921309,-1.3364952,125.79,1099.3904,398999.94800429273,9852258.19002157
121.8092043,-1.3380575,125.8,442.6785,367520.5510559192,9852072.021946872
121.8295713,-1.50446,125.81,651.872,369796.0805050072,9833676.6634211
122.2537785,-1.0017891,125.82,678.9421,416974.4756845554,9889262.638126358
124.095619,-1.750677,125.824,-70.27007,621865.9012947963,9806461.386272203
121.9904872,-1.3375925,125.84,523.2107,387691.06179181306,9852132.471881596
121.5808502,-1.1646683,125.85,215.18282,342100.3230513709,9871229.227674607
121.9491499,-0.3545177,125.85,25.008848,383062.317544968,9960808.50146627
122.3270204,-1.1682617,125.87,918.5333,425127.9504167383,9870862.835308392
121.8084653,-1.3380546,125.87,431.89075,367438.3231060221,9852072.302630516
124.096139,-1.751123,125.879,-70.32273,621923.719254827,9806412.046537217
122.0913861,-1.3365103,125.89,1069.3883,398917.0829550609,9852256.490157183
122.1058407,-1.16993,125.9,885.083,400518.9977713621,9870671.552443638
120.9119381,-1.501095,125.9,1124.8794,267678.4853235589,9833972.585853804
121.9912382,-1.3376018,125.9,541.1289,387774.62012559286,9852131.4781439
122.5827266,-0.9996771,125.93,1497.0406,453574.5249096182,9889502.581979329
121.6343498,-1.004129,125.93,1413.7693,348046.0279398265,9888981.721288556
124.096658,-1.75157,125.937,-70.382454,621981.4258817662,9806362.596282396
121.5815878,-1.1646666,125.95,222.74048,342182.4078402569,9871229.456957815
121.8077262,-1.3380519,125.95,420.1621,367356.08401759504,9852072.561173191
121.8288225,-1.5044683,125.96,631.8586,369712.7693492569,9833675.70111964
121.9919887,-1.3376108,125.96,562.0155,387858.1227946526,9852130.517522609
122.0977188,-0.3959616,125.96,12.467414,399596.89683550544,9956228.875348268
120.8077636,-1.6657036,125.97,964.42,256101.5492120675,9815753.50249609
122.090641,-1.336525,125.99,1039.0002,398834.1844956035,9852254.83447247
124.097178,-1.752017,125.996,-70.451515,622039.2437277882,9806313.145928992
121.7050059,-1.6628596,126.0,1249.7628,355947.52978611505,9816156.28773439
121.9927388,-1.3376195,126.02,584.7457,387941.58092528617,9852129.590022309
121.8701198,-1.1638522,126.03,897.96313,374290.1907399439,9871334.006090648
121.8069873,-1.3380492,126.03,415.4507,367273.8671605948,9852072.81970206
124.097697,-1.752465,126.058,-70.535385,622096.9502405296,9806263.58505575
121.5823249,-1.1646656,126.06,230.2988,342264.43699865765,9871229.608796224
122.2545174,-1.001794,126.07,626.60266,417056.6914031103,9889262.115194231
122.0898956,-1.3365393,126.09,1007.4511,398751.2526258454,9852253.222967427
121.9934884,-1.3376277,126.09,611.2688,388024.983382297,9852128.717748018
121.6335629,-1.0041182,126.1,1440.7811,347958.4534874023,9888982.87876137
121.8280739,-1.504476,126.11,613.71643,369629.48038818815,9833674.805133462
121.8062484,-1.3380464,126.11,413.857,367191.6502758332,9852073.089261783
122.5819954,-0.999705,126.11,1497.362,453493.1711760081,9889499.487752842
124.098216,-1.752913,126.122,-70.60226,622154.6567284638,9806214.024148997
121.1630953,-1.6669511,126.13,617.16364,295649.23412665364,9815655.980838198
123.3051101,-1.8257438,126.15,-66.23461,533934.156102109,9798196.889232043
121.9942375,-1.3376353,126.15,634.62305,388108.3301612501,9852127.91175453
121.5830616,-1.1646651,126.16,233.879,342346.42164409434,9871229.705308449
120.9126955,-1.5010844,126.16,1129.4199,267762.7913909584,9833973.838770358
122.3262947,-1.1682888,126.18,936.14355,425047.2099593992,9870859.820376216
122.1065565,-1.169938,126.18,899.5284,400598.64192613214,9870670.693461029
121.8055095,-1.3380433,126.18,411.93454,367109.4333525179,9852073.391963338
124.098736,-1.753361,126.188,-70.67509,622212.4744353537,9806164.463143442
122.0891499,-1.3365534,126.19,977.45465,398668.2873539046,9852251.633533107
121.9949861,-1.3376423,126.21,629.9141,388191.6212622677,9852127.172041845
121.8273253,-1.5044832,126.25,602.14795,369546.1913756174,9833673.96439528
124.099255,-1.753809,126.258,-70.7565,622270.1808736488,9806114.902169583
121.7042821,-1.662879,126.26,1248.124,355867.0033829712,9816154.090042518
121.8047706,-1.33804,126.26,409.5415,367027.2163959915,9852073.716751266
121.5837979,-1.1646649,126.27,236.21907,342428.36176547094,9871229.768607471
121.9957342,-1.3376486,126.27,625.08997,388274.8566809308,9852126.50966474
121.632776,-1.0041069,126.27,1481.725,347870.8789824187,9888984.091494896
122.0884038,-1.3365673,126.28,1006.72345,398585.27755383,9852250.066165367
121.8693782,-1.1638513,126.29,921.0147,374207.6699476299,9871334.0725188
122.5812641,-0.9997319,126.3,1496.9109,453411.8062959542,9889496.504039597
121.9964818,-1.3376542,126.33,609.81647,388358.0364173716,9852125.924623214
