lon,lat,faa_topex
121.6083,-2.4242,89.1
121.625,-2.4242,82.1
121.6417,-2.4242,74.4
121.6583,-2.4242,66.7
121.675,-2.4242,59.6
121.6917,-2.4242,53.4
121.7083,-2.4242,48.2
121.725,-2.4242,43.9
121.7417,-2.4242,40.3
121.7583,-2.4242,36.9
121.775,-2.4242,33.6
121.7917,-2.4242,30.1
121.8083,-2.4242,26.2
121.825,-2.4242,22.3
121.8417,-2.4242,18.2
121.8583,-2.4242,14.2
121.875,-2.4242,9.9
121.8917,-2.4242,5.2
121.9083,-2.4242,0.1
121.925,-2.4242,-4.6
121.9417,-2.4242,-8.6
121.9583,-2.4242,-11.8
121.975,-2.4242,-14.6
121.9917,-2.4242,-16.8
122.0083,-2.4242,-18.2
122.025,-2.4242,-18.5
122.0417,-2.4242,-18.4
122.0583,-2.4242,-18.7
122.075,-2.4242,-19.3
122.0917,-2.4242,-19.9
122.1083,-2.4242,-20.9
122.125,-2.4242,-21.9
122.1417,-2.4242,-21.8
122.1583,-2.4242,-20.3
122.175,-2.4242,-19.3
122.1917,-2.4242,-20.1
122.2083,-2.4242,-21.2
122.225,-2.4242,-21
122.2417,-2.4242,-20.2
122.2583,-2.4242,-19.9
122.275,-2.4242,-20
122.2917,-2.4242,-19.7
122.3083,-2.4242,-19.2
122.325,-2.4242,-19.1
122.3417,-2.4242,-19.2
122.3583,-2.4242,-19.1
122.375,-2.4242,-18.2
122.3917,-2.4242,-16.8
122.4083,-2.4242,-15.7
122.425,-2.4242,-15.4
122.4417,-2.4242,-15.2
122.4583,-2.4242,-14.2
122.475,-2.4242,-12.5
122.4917,-2.4242,-10.7
122.5083,-2.4242,-9.1
122.525,-2.4242,-8.3
122.5417,-2.4242,-8.9
122.5583,-2.4242,-10.9
122.575,-2.4242,-13.8
122.5917,-2.4242,-17
122.6083,-2.4242,-20.2
122.625,-2.4242,-22.9
122.6417,-2.4242,-24.3
122.6583,-2.4242,-24.3
122.675,-2.4242,-23.2
122.6917,-2.4242,-21.9
122.7083,-2.4242,-20.5
122.725,-2.4242,-19
122.7417,-2.4242,-17.4
122.7583,-2.4242,-15.6
122.775,-2.4242,-12.8
122.7917,-2.4242,-8.3
122.8083,-2.4242,-2.7
122.825,-2.4242,3
122.8417,-2.4242,7.3
122.8583,-2.4242,10
122.875,-2.4242,11.9
122.8917,-2.4242,14.1
122.9083,-2.4242,17.2
122.925,-2.4242,20.8
122.9417,-2.4242,24.5
122.9583,-2.4242,27.8
122.975,-2.4242,30.4
122.9917,-2.4242,32
123.0083,-2.4242,31.7
123.025,-2.4242,28.9
123.0417,-2.4242,23.4
123.0583,-2.4242,16
123.075,-2.4242,8.1
123.0917,-2.4242,1.1
123.1083,-2.4242,-4.3
123.125,-2.4242,-8.4
123.1417,-2.4242,-11.9
123.1583,-2.4242,-14.9
123.175,-2.4242,-17.5
123.1917,-2.4242,-19.4
123.2083,-2.4242,-20.2
123.225,-2.4242,-19.8
123.2417,-2.4242,-17.9
123.2583,-2.4242,-15.3
123.275,-2.4242,-12.7
123.2917,-2.4242,-11.2
123.3083,-2.4242,-10.7
123.325,-2.4242,-11
123.3417,-2.4242,-12.2
123.3583,-2.4242,-15.1
123.375,-2.4242,-20.4
123.3917,-2.4242,-28.1
123.4083,-2.4242,-37.3
123.425,-2.4242,-46.5
123.4417,-2.4242,-54.9
123.4583,-2.4242,-61.3
123.475,-2.4242,-65.1
123.4917,-2.4242,-66.4
123.5083,-2.4242,-66.9
123.525,-2.4242,-67.9
123.5417,-2.4242,-68.7
123.5583,-2.4242,-68.3
123.575,-2.4242,-67.1
123.5917,-2.4242,-66.1
123.6083,-2.4242,-65.5
123.625,-2.4242,-65
123.6417,-2.4242,-64.2
123.6583,-2.4242,-62.9
123.675,-2.4242,-61.1
123.6917,-2.4242,-58.6
123.7083,-2.4242,-55.5
123.725,-2.4242,-52.2
123.7417,-2.4242,-49.4
123.7583,-2.4242,-47.4
123.775,-2.4242,-45.7
123.7917,-2.4242,-44.8
123.8083,-2.4242,-46.4
123.825,-2.4242,-50.4
123.8417,-2.4242,-53.8
123.8583,-2.4242,-53.9
123.875,-2.4242,-52.5
123.8917,-2.4242,-52
123.9083,-2.4242,-52.6
123.925,-2.4242,-52.9
123.9417,-2.4242,-53
123.9583,-2.4242,-53.6
123.975,-2.4242,-54.1
123.9917,-2.4242,-53.9
124.0083,-2.4242,-53
120.0083,-2.4408,186.3
120.025,-2.4408,175.8
120.0417,-2.4408,164.7
120.0583,-2.4408,153.8
120.075,-2.4408,143.7
120.0917,-2.4408,134.9
120.1083,-2.4408,127.6
120.125,-2.4408,121.7
120.1417,-2.4408,116.8
120.1583,-2.4408,112.3
120.175,-2.4408,107.7
120.1917,-2.4408,102.5
120.2083,-2.4408,96.3
120.225,-2.4408,88.9
120.2417,-2.4408,80
120.2583,-2.4408,69.6
120.275,-2.4408,57.6
120.2917,-2.4408,44.2
120.3083,-2.4408,29.8
120.325,-2.4408,15.4
120.3417,-2.4408,2.2
120.3583,-2.4408,-7.2
120.375,-2.4408,-10.9
120.3917,-2.4408,-6.3
120.4083,-2.4408,8.3
120.425,-2.4408,33.5
120.4417,-2.4408,68.6
120.4583,-2.4408,110.6
120.475,-2.4408,156.3
120.4917,-2.4408,199.7
120.5083,-2.4408,236.8
120.525,-2.4408,262.7
120.5417,-2.4408,275.3
120.5583,-2.4408,273.7
120.575,-2.4408,259.4
120.5917,-2.4408,235.8
120.6083,-2.4408,206.4
120.625,-2.4408,176
120.6417,-2.4408,147.1
120.6583,-2.4408,122.2
120.675,-2.4408,101.6
120.6917,-2.4408,84.8
120.7083,-2.4408,70.1
120.725,-2.4408,56.4
120.7417,-2.4408,42.5
120.7583,-2.4408,28.6
120.775,-2.4408,15.1
120.7917,-2.4408,3.8
120.8083,-2.4408,-4.3
120.825,-2.4408,-7.9
120.8417,-2.4408,-6.6
120.8583,-2.4408,-1.2
120.875,-2.4408,7.1
120.8917,-2.4408,16.4
120.9083,-2.4408,25.2
120.925,-2.4408,31.8
120.9417,-2.4408,35.7
120.9583,-2.4408,36.8
120.975,-2.4408,35.9
120.9917,-2.4408,33.9
121.0083,-2.4408,31.7
121.025,-2.4408,30.3
121.0417,-2.4408,30.1
121.0583,-2.4408,31
121.075,-2.4408,33
121.0917,-2.4408,35.5
121.1083,-2.4408,38.1
121.125,-2.4408,40.4
121.1417,-2.4408,42.2
121.1583,-2.4408,43
121.175,-2.4408,42.8
121.1917,-2.4408,41.4
121.2083,-2.4408,38.6
121.225,-2.4408,34.7
121.2417,-2.4408,29.7
121.2583,-2.4408,24.3
121.275,-2.4408,19.1
121.2917,-2.4408,15
121.3083,-2.4408,12.6
121.325,-2.4408,12.6
121.3417,-2.4408,15.3
121.3583,-2.4408,20.5
121.375,-2.4408,28
121.3917,-2.4408,36.9
121.4083,-2.4408,46.8
121.425,-2.4408,56.8
121.4417,-2.4408,66.7
121.4583,-2.4408,75.9
121.475,-2.4408,84.4
121.4917,-2.4408,91.9
121.5083,-2.4408,98.4
121.525,-2.4408,103.5
121.5417,-2.4408,106.9
121.5583,-2.4408,108.1
121.575,-2.4408,107.1
121.5917,-2.4408,103.7
121.6083,-2.4408,98.2
121.625,-2.4408,91.3
121.6417,-2.4408,83.4
121.6583,-2.4408,75.6
121.675,-2.4408,68.3
121.6917,-2.4408,62
121.7083,-2.4408,56.9
121.725,-2.4408,52.7
121.7417,-2.4408,49.2
121.7583,-2.4408,46
121.775,-2.4408,42.6
121.7917,-2.4408,38.8
121.8083,-2.4408,34.4
121.825,-2.4408,29.7
121.8417,-2.4408,24.7
121.8583,-2.4408,19.8
121.875,-2.4408,14.9
121.8917,-2.4408,10
121.9083,-2.4408,4.8
121.925,-2.4408,-0.7
121.9417,-2.4408,-5.9
121.9583,-2.4408,-10.4
121.975,-2.4408,-14.1
121.9917,-2.4408,-17
122.0083,-2.4408,-18.4
122.025,-2.4408,-18.4
122.0417,-2.4408,-17.9
122.0583,-2.4408,-17.9
122.075,-2.4408,-18.5
122.0917,-2.4408,-19.2
122.1083,-2.4408,-20.2
122.125,-2.4408,-21.4
122.1417,-2.4408,-21.6
122.1583,-2.4408,-20.5
122.175,-2.4408,-19.8
122.1917,-2.4408,-20.9
122.2083,-2.4408,-22.4
122.225,-2.4408,-22.9
122.2417,-2.4408,-23.1
122.2583,-2.4408,-24.1
122.275,-2.4408,-25.4
122.2917,-2.4408,-26.2
122.3083,-2.4408,-26.5
122.325,-2.4408,-26.8
122.3417,-2.4408,-27.3
122.3583,-2.4408,-27.7
122.375,-2.4408,-27.1
122.3917,-2.4408,-25.5
122.4083,-2.4408,-24.1
122.425,-2.4408,-23.5
122.4417,-2.4408,-23.1
122.4583,-2.4408,-21.7
122.475,-2.4408,-19.6
122.4917,-2.4408,-17.4
122.5083,-2.4408,-15.7
122.525,-2.4408,-14.9
122.5417,-2.4408,-15.2
122.5583,-2.4408,-16.7
122.575,-2.4408,-19
122.5917,-2.4408,-21.5
122.6083,-2.4408,-24
122.625,-2.4408,-26.1
122.6417,-2.4408,-27
122.6583,-2.4408,-26.5
122.675,-2.4408,-25.3
122.6917,-2.4408,-24.4
122.7083,-2.4408,-23.4
122.725,-2.4408,-22
122.7417,-2.4408,-20
122.7583,-2.4408,-17.6
122.775,-2.4408,-14.3
122.7917,-2.4408,-9.7
122.8083,-2.4408,-4
122.825,-2.4408,1.7
122.8417,-2.4408,6.4
122.8583,-2.4408,9.1
122.875,-2.4408,10.7
122.8917,-2.4408,12.4
122.9083,-2.4408,14.4
122.925,-2.4408,16.5
122.9417,-2.4408,18.6
122.9583,-2.4408,20.5
122.975,-2.4408,22.3
122.9917,-2.4408,23.6
123.0083,-2.4408,23.2
123.025,-2.4408,20.2
123.0417,-2.4408,14.5
123.0583,-2.4408,7
123.075,-2.4408,-0.9
123.0917,-2.4408,-7.9
123.1083,-2.4408,-13.2
123.125,-2.4408,-16.7
123.1417,-2.4408,-19.3
123.1583,-2.4408,-21.3
123.175,-2.4408,-23.2
123.1917,-2.4408,-24.4
123.2083,-2.4408,-24.5
123.225,-2.4408,-23.3
123.2417,-2.4408,-20.7
123.2583,-2.4408,-17.1
123.275,-2.4408,-14.1
123.2917,-2.4408,-12.7
123.3083,-2.4408,-12.5
123.325,-2.4408,-13
123.3417,-2.4408,-14.1
123.3583,-2.4408,-16.5
123.375,-2.4408,-21
123.3917,-2.4408,-27.7
123.4083,-2.4408,-36.3
123.425,-2.4408,-45.6
123.4417,-2.4408,-54.5
123.4583,-2.4408,-61.6
123.475,-2.4408,-65.7
123.4917,-2.4408,-67.1
123.5083,-2.4408,-67.4
123.525,-2.4408,-67.8
123.5417,-2.4408,-68.1
123.5583,-2.4408,-67.5
123.575,-2.4408,-66.2
123.5917,-2.4408,-65
123.6083,-2.4408,-64.1
123.625,-2.4408,-63.3
123.6417,-2.4408,-62.3
123.6583,-2.4408,-60.9
123.675,-2.4408,-59
123.6917,-2.4408,-56.5
123.7083,-2.4408,-53.6
123.725,-2.4408,-50.5
123.7417,-2.4408,-47.8
123.7583,-2.4408,-45.5
123.775,-2.4408,-43.7
123.7917,-2.4408,-43
123.8083,-2.4408,-44.8
123.825,-2.4408,-48.8
123.8417,-2.4408,-52
123.8583,-2.4408,-52.1
123.875,-2.4408,-50.9
123.8917,-2.4408,-50.7
123.9083,-2.4408,-51.7
123.925,-2.4408,-52.6
123.9417,-2.4408,-53.4
123.9583,-2.4408,-54.2
123.975,-2.4408,-54.7
123.9917,-2.4408,-54.3
124.0083,-2.4408,-53.4
120.0083,-2.4575,183.1
120.025,-2.4575,167.5
120.0417,-2.4575,151.4
120.0583,-2.4575,136.1
120.075,-2.4575,122.6
120.0917,-2.4575,111.5
120.1083,-2.4575,103.1
120.125,-2.4575,97.2
120.1417,-2.4575,93.1
120.1583,-2.4575,90
120.175,-2.4575,86.9
120.1917,-2.4575,83
120.2083,-2.4575,77.8
120.225,-2.4575,70.8
120.2417,-2.4575,62
120.2583,-2.4575,51.6
120.275,-2.4575,39.7
120.2917,-2.4575,26.9
120.3083,-2.4575,13.6
120.325,-2.4575,1
120.3417,-2.4575,-9.8
120.3583,-2.4575,-16.8
120.375,-2.4575,-18.4
120.3917,-2.4575,-12.4
120.4083,-2.4575,2.5
120.425,-2.4575,26.6
120.4417,-2.4575,59.5
120.4583,-2.4575,98.3
120.475,-2.4575,140.2
120.4917,-2.4575,180
120.5083,-2.4575,214
120.525,-2.4575,237.6
120.5417,-2.4575,249
120.5583,-2.4575,247.4
120.575,-2.4575,233.8
120.5917,-2.4575,211.6
120.6083,-2.4575,183.8
120.625,-2.4575,155.1
120.6417,-2.4575,128
120.6583,-2.4575,105.1
120.675,-2.4575,86.6
120.6917,-2.4575,72.3
120.7083,-2.4575,60.8
120.725,-2.4575,50.7
120.7417,-2.4575,40.7
120.7583,-2.4575,30.8
120.775,-2.4575,20.9
120.7917,-2.4575,12.3
120.8083,-2.4575,5.9
120.825,-2.4575,2.9
120.8417,-2.4575,3.5
120.8583,-2.4575,7.4
120.875,-2.4575,13.9
120.8917,-2.4575,21.2
120.9083,-2.4575,28.3
120.925,-2.4575,33.9
120.9417,-2.4575,37.2
120.9583,-2.4575,38.3
120.975,-2.4575,37.5
120.9917,-2.4575,35.7
121.0083,-2.4575,33.4
121.025,-2.4575,31.4
121.0417,-2.4575,30.3
121.0583,-2.4575,30
121.075,-2.4575,30.7
121.0917,-2.4575,32.1
121.1083,-2.4575,34
121.125,-2.4575,36
121.1417,-2.4575,37.9
121.1583,-2.4575,39.4
121.175,-2.4575,40.1
121.1917,-2.4575,39.8
121.2083,-2.4575,38.1
121.225,-2.4575,35
121.2417,-2.4575,30.7
121.2583,-2.4575,25.7
121.275,-2.4575,20.6
121.2917,-2.4575,16.3
121.3083,-2.4575,13.6
121.325,-2.4575,13.1
121.3417,-2.4575,15
121.3583,-2.4575,19.4
121.375,-2.4575,25.9
121.3917,-2.4575,33.8
121.4083,-2.4575,42.9
121.425,-2.4575,52.3
121.4417,-2.4575,61.8
121.4583,-2.4575,71.2
121.475,-2.4575,80.3
121.4917,-2.4575,88.8
121.5083,-2.4575,96.6
121.525,-2.4575,103.1
121.5417,-2.4575,107.9
121.5583,-2.4575,110.5
121.575,-2.4575,110.6
121.5917,-2.4575,108.2
121.6083,-2.4575,103.3
121.625,-2.4575,96.9
121.6417,-2.4575,89.5
121.6583,-2.4575,82.1
121.675,-2.4575,75.3
121.6917,-2.4575,69.7
121.7083,-2.4575,65.2
121.725,-2.4575,61.8
121.7417,-2.4575,59
121.7583,-2.4575,56.3
121.775,-2.4575,53.2
121.7917,-2.4575,49.4
121.8083,-2.4575,44.8
121.825,-2.4575,39.5
121.8417,-2.4575,33.6
121.8583,-2.4575,27.6
121.875,-2.4575,21.8
121.8917,-2.4575,16.2
121.9083,-2.4575,10.8
121.925,-2.4575,5
121.9417,-2.4575,-1.1
121.9583,-2.4575,-6.8
121.975,-2.4575,-11.8
121.9917,-2.4575,-15.8
122.0083,-2.4575,-18
122.025,-2.4575,-18.2
122.0417,-2.4575,-17.7
122.0583,-2.4575,-17.6
122.075,-2.4575,-18.1
122.0917,-2.4575,-18.7
122.1083,-2.4575,-19.9
122.125,-2.4575,-21.4
122.1417,-2.4575,-22.3
122.1583,-2.4575,-22.1
122.175,-2.4575,-22.1
122.1917,-2.4575,-23.2
122.2083,-2.4575,-24.7
122.225,-2.4575,-25.7
122.2417,-2.4575,-27
122.2583,-2.4575,-29.4
122.275,-2.4575,-32.1
122.2917,-2.4575,-34
122.3083,-2.4575,-35.1
122.325,-2.4575,-36.1
122.3417,-2.4575,-37.2
122.3583,-2.4575,-38.2
122.375,-2.4575,-38
122.3917,-2.4575,-36.6
122.4083,-2.4575,-35
122.425,-2.4575,-34.3
122.4417,-2.4575,-33.4
122.4583,-2.4575,-31.4
122.475,-2.4575,-28.6
122.4917,-2.4575,-26.1
122.5083,-2.4575,-24
122.525,-2.4575,-22.6
122.5417,-2.4575,-22.3
122.5583,-2.4575,-23.1
122.575,-2.4575,-24.8
122.5917,-2.4575,-26.4
122.6083,-2.4575,-28.1
122.625,-2.4575,-29.6
122.6417,-2.4575,-29.9
122.6583,-2.4575,-28.7
122.675,-2.4575,-27.2
122.6917,-2.4575,-26.5
122.7083,-2.4575,-26
122.725,-2.4575,-24.7
122.7417,-2.4575,-22.3
122.7583,-2.4575,-19.3
122.775,-2.4575,-15.5
122.7917,-2.4575,-10.7
122.8083,-2.4575,-4.8
122.825,-2.4575,1.2
122.8417,-2.4575,6.1
122.8583,-2.4575,9
122.875,-2.4575,10.5
122.8917,-2.4575,11.6
122.9083,-2.4575,12.5
122.925,-2.4575,13.2
122.9417,-2.4575,13.7
122.9583,-2.4575,14.2
122.975,-2.4575,14.9
122.9917,-2.4575,15.5
123.0083,-2.4575,14.6
123.025,-2.4575,11.3
123.0417,-2.4575,5.5
123.0583,-2.4575,-1.5
123.075,-2.4575,-8.9
123.0917,-2.4575,-15.7
123.1083,-2.4575,-20.8
123.125,-2.4575,-23.6
123.1417,-2.4575,-25.2
123.1583,-2.4575,-26.6
123.175,-2.4575,-27.9
123.1917,-2.4575,-28.9
123.2083,-2.4575,-28.7
123.225,-2.4575,-27.1
123.2417,-2.4575,-23.8
123.2583,-2.4575,-19.7
123.275,-2.4575,-16.5
123.2917,-2.4575,-15.4
123.3083,-2.4575,-15.8
123.325,-2.4575,-16.6
123.3417,-2.4575,-17.6
123.3583,-2.4575,-19.4
123.375,-2.4575,-23
123.3917,-2.4575,-28.8
123.4083,-2.4575,-36.6
123.425,-2.4575,-45.4
123.4417,-2.4575,-54.2
123.4583,-2.4575,-61.5
123.475,-2.4575,-66.1
123.4917,-2.4575,-67.5
123.5083,-2.4575,-67.4
123.525,-2.4575,-67.4
123.5417,-2.4575,-67.3
123.5583,-2.4575,-66.6
123.575,-2.4575,-65.3
123.5917,-2.4575,-64
123.6083,-2.4575,-62.9
123.625,-2.4575,-61.7
123.6417,-2.4575,-60.5
123.6583,-2.4575,-59.1
123.675,-2.4575,-57.2
123.6917,-2.4575,-54.6
123.7083,-2.4575,-51.7
123.725,-2.4575,-48.8
123.7417,-2.4575,-46
123.7583,-2.4575,-43.6
123.775,-2.4575,-41.7
123.7917,-2.4575,-41.2
123.8083,-2.4575,-43
123.825,-2.4575,-46.7
123.8417,-2.4575,-49.6
123.8583,-2.4575,-49.9
123.875,-2.4575,-49.1
123.8917,-2.4575,-49.4
123.9083,-2.4575,-50.7
123.925,-2.4575,-52.2
123.9417,-2.4575,-53.5
123.9583,-2.4575,-54.7
123.975,-2.4575,-55.2
123.9917,-2.4575,-54.8
124.0083,-2.4575,-53.8
120.0083,-2.4741,175.6
120.025,-2.4741,157
120.0417,-2.4741,138
120.0583,-2.4741,120.3
120.075,-2.4741,104.8
120.0917,-2.4741,92.5
120.1083,-2.4741,83.4
120.125,-2.4741,77.5
120.1417,-2.4741,73.7
120.1583,-2.4741,71.1
120.175,-2.4741,68.5
120.1917,-2.4741,65
120.2083,-2.4741,59.9
120.225,-2.4741,52.8
120.2417,-2.4741,43.9
120.2583,-2.4741,33.5
120.275,-2.4741,22.1
120.2917,-2.4741,10.4
120.3083,-2.4741,-1.1
120.325,-2.4741,-11.3
120.3417,-2.4741,-19.3
120.3583,-2.4741,-23.7
120.375,-2.4741,-23.3
120.3917,-2.4741,-16.5
120.4083,-2.4741,-2.3
120.425,-2.4741,19.5
120.4417,-2.4741,48.5
120.4583,-2.4741,82.4
120.475,-2.4741,118.8
120.4917,-2.4741,153.4
120.5083,-2.4741,183
120.525,-2.4741,203.7
120.5417,-2.4741,213.9
120.5583,-2.4741,212.5
120.575,-2.4741,200.7
120.5917,-2.4741,181.1
120.6083,-2.4741,156.5
120.625,-2.4741,131
120.6417,-2.4741,107
120.6583,-2.4741,86.9
120.675,-2.4741,71.3
120.6917,-2.4741,59.9
120.7083,-2.4741,51.5
120.725,-2.4741,44.9
120.7417,-2.4741,38.8
120.7583,-2.4741,32.7
120.775,-2.4741,26.4
120.7917,-2.4741,20.8
120.8083,-2.4741,16.6
120.825,-2.4741,14.5
120.8417,-2.4741,15.1
120.8583,-2.4741,18.2
120.875,-2.4741,23.2
120.8917,-2.4741,28.9
120.9083,-2.4741,34.6
120.925,-2.4741,39.1
120.9417,-2.4741,41.8
120.9583,-2.4741,42.8
120.975,-2.4741,42
120.9917,-2.4741,40.1
121.0083,-2.4741,37.6
121.025,-2.4741,35.1
121.0417,-2.4741,33.1
121.0583,-2.4741,31.7
121.075,-2.4741,31.2
121.0917,-2.4741,31.6
121.1083,-2.4741,32.8
121.125,-2.4741,34.5
121.1417,-2.4741,36.7
121.1583,-2.4741,38.7
121.175,-2.4741,40.3
121.1917,-2.4741,40.9
121.2083,-2.4741,40.1
121.225,-2.4741,37.9
121.2417,-2.4741,34.1
121.2583,-2.4741,29.5
121.275,-2.4741,24.5
121.2917,-2.4741,20.2
121.3083,-2.4741,17.1
121.325,-2.4741,16
121.3417,-2.4741,17.1
121.3583,-2.4741,20.5
121.375,-2.4741,25.8
121.3917,-2.4741,32.4
121.4083,-2.4741,40.1
121.425,-2.4741,48.2
121.4417,-2.4741,56.8
121.4583,-2.4741,65.4
121.475,-2.4741,74.3
121.4917,-2.4741,83
121.5083,-2.4741,91.3
121.525,-2.4741,98.7
121.5417,-2.4741,104.5
121.5583,-2.4741,108.2
121.575,-2.4741,109.4
121.5917,-2.4741,108
121.6083,-2.4741,104.1
121.625,-2.4741,98.6
121.6417,-2.4741,92.2
121.6583,-2.4741,85.9
121.675,-2.4741,80.3
121.6917,-2.4741,76
121.7083,-2.4741,72.9
121.725,-2.4741,70.9
121.7417,-2.4741,69.4
121.7583,-2.4741,67.8
121.775,-2.4741,65.5
121.7917,-2.4741,62.1
121.8083,-2.4741,57.4
121.825,-2.4741,51.7
121.8417,-2.4741,45.1
121.8583,-2.4741,38.1
121.875,-2.4741,31.1
121.8917,-2.4741,24.5
121.9083,-2.4741,18.3
121.925,-2.4741,12.2
121.9417,-2.4741,5.6
121.9583,-2.4741,-1.2
121.975,-2.4741,-7.6
121.9917,-2.4741,-13.2
122.0083,-2.4741,-16.8
122.025,-2.4741,-18
122.0417,-2.4741,-18
122.0583,-2.4741,-18
122.075,-2.4741,-18.3
122.0917,-2.4741,-18.9
122.1083,-2.4741,-20.1
122.125,-2.4741,-22
122.1417,-2.4741,-23.8
122.1583,-2.4741,-24.7
122.175,-2.4741,-25.5
122.1917,-2.4741,-26.8
122.2083,-2.4741,-28.1
122.225,-2.4741,-29.5
122.2417,-2.4741,-31.9
122.2583,-2.4741,-35.8
122.275,-2.4741,-39.9
122.2917,-2.4741,-42.9
122.3083,-2.4741,-44.8
122.325,-2.4741,-46.6
122.3417,-2.4741,-48.6
122.3583,-2.4741,-50.3
122.375,-2.4741,-50.8
122.3917,-2.4741,-49.8
122.4083,-2.4741,-48.5
122.425,-2.4741,-47.7
122.4417,-2.4741,-46.2
122.4583,-2.4741,-43.3
122.475,-2.4741,-39.7
122.4917,-2.4741,-36.7
122.5083,-2.4741,-34
122.525,-2.4741,-31.7
122.5417,-2.4741,-30.2
122.5583,-2.4741,-30.3
122.575,-2.4741,-31.2
122.5917,-2.4741,-32.1
122.6083,-2.4741,-33
122.625,-2.4741,-33.8
122.6417,-2.4741,-33.5
122.6583,-2.4741,-31.5
122.675,-2.4741,-29.4
122.6917,-2.4741,-28.5
122.7083,-2.4741,-28.2
122.725,-2.4741,-26.9
122.7417,-2.4741,-24.4
122.7583,-2.4741,-21
122.775,-2.4741,-16.7
122.7917,-2.4741,-11.5
122.8083,-2.4741,-5.5
122.825,-2.4741,0.7
122.8417,-2.4741,5.8
122.8583,-2.4741,8.9
122.875,-2.4741,10.4
122.8917,-2.4741,10.9
122.9083,-2.4741,11
122.925,-2.4741,10.5
122.9417,-2.4741,9.7
122.9583,-2.4741,8.8
122.975,-2.4741,8.3
122.9917,-2.4741,8
123.0083,-2.4741,6.5
123.025,-2.4741,2.7
123.0417,-2.4741,-2.8
123.0583,-2.4741,-9.1
123.075,-2.4741,-15.8
123.0917,-2.4741,-22.1
123.1083,-2.4741,-26.8
123.125,-2.4741,-29
123.1417,-2.4741,-29.8
123.1583,-2.4741,-30.8
123.175,-2.4741,-32.2
123.1917,-2.4741,-33.1
123.2083,-2.4741,-32.7
123.225,-2.4741,-30.7
123.2417,-2.4741,-27.1
123.2583,-2.4741,-22.9
123.275,-2.4741,-20.1
123.2917,-2.4741,-19.6
123.3083,-2.4741,-20.6
123.325,-2.4741,-21.7
123.3417,-2.4741,-22.5
123.3583,-2.4741,-23.8
123.375,-2.4741,-26.6
123.3917,-2.4741,-31.5
123.4083,-2.4741,-38.3
123.425,-2.4741,-46.1
123.4417,-2.4741,-54.3
123.4583,-2.4741,-61.7
123.475,-2.4741,-66.5
123.4917,-2.4741,-67.9
123.5083,-2.4741,-67.4
123.525,-2.4741,-66.8
123.5417,-2.4741,-66.3
123.5583,-2.4741,-65.6
123.575,-2.4741,-64.4
123.5917,-2.4741,-63
123.6083,-2.4741,-61.5
123.625,-2.4741,-60.1
123.6417,-2.4741,-58.7
123.6583,-2.4741,-57.4
123.675,-2.4741,-55.7
123.6917,-2.4741,-53.2
123.7083,-2.4741,-50.1
123.725,-2.4741,-47.1
123.7417,-2.4741,-44.2
123.7583,-2.4741,-41.5
123.775,-2.4741,-39.5
123.7917,-2.4741,-39.1
123.8083,-2.4741,-40.9
123.825,-2.4741,-44.2
123.8417,-2.4741,-46.8
123.8583,-2.4741,-47.3
123.875,-2.4741,-47.1
123.8917,-2.4741,-48
123.9083,-2.4741,-49.9
123.925,-2.4741,-51.7
123.9417,-2.4741,-53.4
123.9583,-2.4741,-54.9
123.975,-2.4741,-55.5
123.9917,-2.4741,-54.9
124.0083,-2.4741,-53.8
120.0083,-2.4908,164.2
120.025,-2.4908,144.8
120.0417,-2.4908,125.1
120.0583,-2.4908,107
120.075,-2.4908,91.3
120.0917,-2.4908,78.9
120.1083,-2.4908,69.8
120.125,-2.4908,63.8
120.1417,-2.4908,60
120.1583,-2.4908,57.1
120.175,-2.4908,54.2
120.1917,-2.4908,50.1
120.2083,-2.4908,44.2
120.225,-2.4908,36.5
120.2417,-2.4908,27.2
120.2583,-2.4908,16.8
120.275,-2.4908,6
120.2917,-2.4908,-4.4
120.3083,-2.4908,-13.8
120.325,-2.4908,-21.4
120.3417,-2.4908,-26.7
120.3583,-2.4908,-28.7
120.375,-2.4908,-26.8
120.3917,-2.4908,-19.8
120.4083,-2.4908,-7.1
120.425,-2.4908,11.4
120.4417,-2.4908,35.4
120.4583,-2.4908,63.3
120.475,-2.4908,93.3
120.4917,-2.4908,121.9
120.5083,-2.4908,146.7
120.525,-2.4908,164.5
120.5417,-2.4908,173.6
120.5583,-2.4908,173.2
120.575,-2.4908,164
120.5917,-2.4908,148.1
120.6083,-2.4908,127.9
120.625,-2.4908,106.7
120.6417,-2.4908,86.7
120.6583,-2.4908,70.1
120.675,-2.4908,57.5
120.6917,-2.4908,48.9
120.7083,-2.4908,43.3
120.725,-2.4908,39.6
120.7417,-2.4908,36.7
120.7583,-2.4908,34
120.775,-2.4908,31.1
120.7917,-2.4908,28.4
120.8083,-2.4908,26.4
120.825,-2.4908,25.7
120.8417,-2.4908,26.7
120.8583,-2.4908,29.4
120.875,-2.4908,33.4
120.8917,-2.4908,38
120.9083,-2.4908,42.4
120.925,-2.4908,45.9
120.9417,-2.4908,48.1
120.9583,-2.4908,48.8
120.975,-2.4908,48
120.9917,-2.4908,46
121.0083,-2.4908,43.4
121.025,-2.4908,40.4
121.0417,-2.4908,37.7
121.0583,-2.4908,35.4
121.075,-2.4908,34
121.0917,-2.4908,33.6
